"","BAR.1","BAR.2","BAR.3","CDOU.2","CDOU.3","CDOU1.REDO.U","CHAM.1","CHAM.2","CHAM.3","CMAR.1","CMAR.2","CMAR.3","CORA.1","CORA.2","CORA.3","CUEV.1","CUEV.2","CUEV.3","DAPH.1","DAPH.2","DAPH.3","EGAS.1","EGAS.2","EGAS.3","ELI.1","ELI.2","ELI.3","GARD.1","GARD.2","GARD.3","PCAL.1","PCAL.2","PCAL.3","PESP.1","PESP.2","PESP.3","PIN.1","PIN.2","PIN.3","PLAZ.1","PLAZ.2","PLAZ.3","PMAN.1","PMAN.2","PMAN.3","PMOR.1","PMOR.2","PMOR.3","PROJ.1","PROJ.2","PROJ.3","PVIC.1","PVIC.2","PVIC.3","RED.1","RED.2","RED.3","SOMB.1","SOMB.2","SOMB.3","STAFE.1","STAFE.2","STAFE.3","SUAR.1","SUAR.2","SUAR.3","TOR.1","TOR.2","TOR.3"
"ASV_165",0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325,38,116,0,0,901,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_166",0,0,0,54,0,0,0,0,0,0,0,0,36,0,0,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,66,55,678,695,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
"ASV_167",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,0,0,0,0,0,0,0,0,0,0
"ASV_17",614,0,60,842,821,0,2607,415,700,80,0,0,60,0,230,0,0,0,0,310,0,0,0,0,1443,582,0,0,0,0,0,0,0,0,0,122,179,65486,0,0,0,0,698,22,210,1098,542,1585,176,0,0,132,0,0,0,0,0,0,0,0,214,0,0,0,0,0,4909,2071,11189
"ASV_170",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_172",0,0,0,0,0,0,0,0,0,0,0,245,141,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,13,152,0,1301,169,0,0,0,0,0,0,0,0,0
"ASV_173",0,0,0,0,0,0,0,891,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,552,90,1224,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_174",0,0,0,0,0,0,0,86,0,0,0,0,93,0,0,0,0,0,0,0,32,0,0,132,0,0,0,0,0,0,104,0,0,0,0,78,58,0,0,0,0,391,0,0,0,0,0,0,0,0,0,0,400,0,82,0,0,0,0,0,0,0,112,0,0,0,0,981,0
"ASV_178",0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,103,171,0,0,46,44,0,0,0,0,0,0,0,0,0,0,284,259,40,0,0,0,0,0,0,0,0,0,0,111,140,0,101,148,145,0,0,0,0,0,0,0,0,76,98,0,0,0,191,97,0,335,0,0
"ASV_18",3513,4161,2778,0,0,0,0,0,0,0,0,0,0,0,233,814,0,0,0,0,0,686,484,471,679,1390,1443,0,2883,1344,0,0,0,33,395,952,0,0,0,1100,313,178,707,7,0,0,0,0,419,184,0,19299,14053,24308,0,0,0,1517,729,0,0,0,0,0,0,0,0,0,0
"ASV_182",0,154,0,108,0,0,118,0,0,36,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,90,0,0,0,268,0,44,0,0,0,311,0,0,0,0,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,0,176,0
"ASV_183",443,0,320,0,605,0,0,237,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_184",0,0,0,331,822,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,91,655,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_185",0,0,0,0,0,16,207,524,1497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_187",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,82,288,0,0,0,0,57,0,0,949,231,0,0,0,0,0,82,116,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_188",0,823,0,169,0,0,197,0,0,146,0,372,0,114,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_189",0,0,127,0,0,0,172,0,0,0,0,0,0,0,0,89,0,0,0,5,0,29,103,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,56,1267,229,0
"ASV_19",0,0,0,0,0,0,180,0,0,0,0,0,70,0,298,0,0,0,0,0,0,0,0,0,0,0,0,1019,3059,2110,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,72860,2895,675,0,0,0,0,0,0,0,0,0,674,0,0,0,0,0
"ASV_190",0,0,0,0,0,0,0,176,79,0,0,0,0,0,0,0,429,304,0,0,0,0,0,0,35,0,93,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,376,0,0,539,0,0,0,0,0,0,163,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_191",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,1394,485,0,0,0,0
"ASV_192",0,0,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,437,103,0,0,0,0,0,0,0,0,308,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_194",631,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,166,470,337,0,51,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_195",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_196",0,0,0,0,0,112,185,449,228,0,0,0,0,92,0,0,0,0,0,0,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,364,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0
"ASV_197",898,973,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_198",0,0,0,0,28,0,11,41,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,0,122,268,582,0,0,0,0,0,0,0,0,0,26,253,8,0,0,0,0,0,0,41,562,0,0,0,0,0,0,0,0,0,0
"ASV_199",0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,830,0,0,0,0,0,0,0,0,0,0,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0
"ASV_2",0,0,147,30403,40194,3822,26979,19202,19005,12204,536,1493,0,0,0,0,0,1737,7801,29539,25423,45130,5351,34880,221,833,196,0,171,0,0,341,0,426,701,29914,12031,335,3234,1790,1957,38015,4165,171,1408,3736,2438,5563,24330,25406,56422,1752,3748,10259,402,7,0,21639,1298,1007,2040,89,3292,225,0,2204,8316,2141,14560
"ASV_20",255,0,48,111,0,0,0,0,162,0,623,0,0,0,0,0,0,0,0,0,0,0,256,0,3008,2762,1083,0,702,0,0,397,0,219,0,4060,0,0,0,117,206,642,6293,1294,8009,265,1179,3472,0,0,0,3901,324,44989,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_201",0,0,0,0,0,0,0,0,0,716,111,27,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,47,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,263
"ASV_204",0,0,0,0,0,0,0,0,0,0,0,108,0,309,726,0,0,0,0,0,0,0,0,0,18,380,0,0,0,0,0,0,0,0,0,0,6,149,72,0,0,0,0,35,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_206",0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1554,0,0,0,0,0
"ASV_207",0,0,0,0,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,299,238,0,0,132,0,0,0,0,0,0,0,0,183,0,0,0
"ASV_208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,256,0,0,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,94,0,0,0,0,0,0,584,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_21",1596,1043,1543,5064,1939,878,1765,1436,1947,800,422,156,266,420,922,6759,269,131,0,0,491,262,364,0,228,653,129,1250,261,2489,639,1187,538,327,1002,3599,142,811,437,522,319,4325,7996,151,1955,0,0,225,1815,3012,560,652,0,1766,1233,480,1527,296,689,0,1282,401,1461,268,1112,5327,0,1580,390
"ASV_211",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_212",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,118,1142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1162,0,0
"ASV_214",0,0,0,156,0,42,0,0,733,384,296,0,0,0,0,0,0,0,105,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0
"ASV_215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626,0,0,0,0,0,0,0,0,0,0,0,0,0,774,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1630,0,0,0,0,0
"ASV_217",0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,482,185,0,0,0,77,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0
"ASV_218",0,0,0,192,120,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0
"ASV_22",0,0,0,0,467,24,204,727,122,710,30,103,1050,485,1955,465,1347,8843,66,232,1665,0,0,0,0,0,0,2657,199,3776,1012,1744,1724,0,0,509,444,74,583,7531,1571,3062,0,0,0,0,0,496,1507,408,85,1748,246,176,4682,400,1586,993,4109,2927,1877,509,1034,1214,1677,3894,0,0,1507
"ASV_221",342,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,0,0,0,0,0,483,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_225",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,791
"ASV_226",0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_227",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702,0,0,0,0,0,0,0,0,0,0,0,0,277,0,0,0,0
"ASV_228",970,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_23",0,0,0,74,1204,222,2174,658,1171,304,343,3826,1103,1636,2007,3749,1144,5861,0,0,0,488,0,0,0,0,0,0,657,388,1225,4646,1238,0,0,0,688,238,320,2339,2772,3109,0,0,0,0,0,1185,0,0,0,0,0,0,103,17,85,0,889,521,803,726,1913,968,243,6143,14337,586,0
"ASV_230",0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,166,0,0,0,0,0,0
"ASV_231",0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,0,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_232",0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,112,0,0,0,578,0,0,0
"ASV_234",0,0,0,0,0,0,0,224,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,0,160,101,272,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_235",0,195,0,0,0,0,0,0,0,105,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,56,0,0,0,0,0,0,0,0,0,0,456,0,0,0,0,0,0,0,362,0,0,0,0,0,0,0,0,0,0,0
"ASV_236",0,0,0,0,0,0,0,0,0,0,0,53,0,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,624,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_239",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1074,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_24",0,1534,1382,211,180,0,0,0,0,4084,11046,5548,0,1642,1023,430,0,866,0,0,0,3379,685,299,185,1085,26,1708,5037,8081,93,423,338,0,0,158,0,0,0,1176,3440,878,2952,204,3396,0,0,4468,845,251,60,0,191,474,0,0,0,0,0,245,335,304,0,0,528,1868,0,0,0
"ASV_241",0,0,0,42,6,0,187,465,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,8,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,34,46,157,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_243",0,0,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,974,0,0,0,0,0
"ASV_246",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1240,0,0
"ASV_247",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,372,0,0,0,0,0,0,0,0,96,0,0,659,150,0,0,0,0,0,0,0,138,0,0,0,0,0,0
"ASV_248",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013,0
"ASV_249",235,257,285,5,0,19,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,27,0,0,0,0,0,0,0,107,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,54,0,0,0
"ASV_25",0,0,0,0,196,0,0,0,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1239,0,0,0,0,0,0,62176,0,0,0,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,0,0,0,0,0,0,0,0,0,0
"ASV_252",13,0,0,0,70,30,117,0,0,0,0,19,19,13,0,0,0,12,0,8,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,19,0,38,0,49,0,0,0,0,0,0,0,0,154,277,22,178,0,0,0,0,0,0,0,0,0,116,0,0
"ASV_254",0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915,49,126,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_255",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,569,436,0,0,0,0
"ASV_257",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1149,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_258",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_26",0,0,0,0,0,0,0,0,0,97,300,771,34,556,1828,0,0,0,454,500,1479,3137,0,0,0,0,0,2453,2209,3716,4156,10163,24692,0,0,0,178,181,184,262,0,476,0,0,0,0,0,0,720,706,0,1238,0,452,1190,130,1518,1441,2971,365,186,164,0,0,255,216,0,0,0
"ASV_260",0,0,0,0,0,0,0,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428
"ASV_261",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702,0
"ASV_265",0,0,0,0,0,0,349,0,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,0
"ASV_266",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,178,0,0,0,0,0,0,0,0,0,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0
"ASV_268",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_27",4094,1079,981,94,0,0,2495,0,239,0,287,148,1243,214,0,0,0,586,0,59,373,0,0,0,20,233,0,219,0,0,200,420,0,0,0,0,275,705,829,717,2077,4344,468,0,670,0,0,364,196,193,0,295,1531,557,12555,1125,6544,647,2374,2833,179,133,348,0,0,386,2121,1372,3430
"ASV_272",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,299,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,48,0,8,0,0,0,0,0,0,0,0,0,145,0,0,292,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_273",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_279",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,0,0,0,0,0
"ASV_28",0,59,86,1396,1240,409,1378,626,788,600,1204,129,754,1096,663,874,264,873,13,14,242,0,84,0,0,27,0,621,313,1175,42,361,106,76,409,589,2070,1091,571,3230,1029,327,546,26,90,836,2050,60,115,761,219,555,0,238,2571,151,1297,1065,4412,2223,696,434,675,10735,1021,2515,731,1619,0
"ASV_280",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_281",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,0,0,0
"ASV_283",0,0,0,0,0,18,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,499,0
"ASV_286",0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0
"ASV_287",0,431,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0
"ASV_288",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,104,40,0,0,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_289",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_29",233,161,292,1181,1217,153,158,0,0,121,1957,291,1645,2029,14647,6105,1429,1886,113,388,1040,0,0,0,0,0,0,203,509,637,936,2926,1414,0,0,566,423,1001,815,559,0,399,414,20,394,0,0,0,0,0,0,0,0,0,3375,275,1322,1410,1310,1052,0,0,325,0,0,1744,1444,0,493
"ASV_290",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,0,0,0,0,0
